tipo,tamanho,threads,tempo,io,figura
pth,512,4,31.662941,0,full
pth,512,4,32.921076,0,full
pth,512,4,33.022165,0,full
pth,512,4,33.478737,0,full
pth,512,4,107.080221,0,seahorseValley
pth,512,4,110.109329,0,seahorseValley
pth,512,4,109.353781,0,seahorseValley
pth,512,4,247.802496,0,seahorseValley
pth,512,4,106.967926,0,seahorseValley
pth,512,4,107.736588,0,seahorseValley
pth,512,4,110.311985,0,seahorseValley
pth,512,4,110.128164,0,seahorseValley
pth,512,4,248.535872,0,seahorseValley
pth,512,4,108.929157,0,seahorseValley
pth,512,4,109.357834,0,seahorseValley
pth,512,4,106.918812,0,seahorseValley
pth,512,4,109.209776,0,seahorseValley
pth,512,4,109.779358,0,seahorseValley
pth,512,4,110.233784,0,seahorseValley
pth,512,4,109.880209,0,seahorseValley
pth,512,4,109.818220,0,seahorseValley
pth,512,4,231.728554,0,seahorseValley
pth,512,4,109.895468,0,seahorseValley
pth,512,4,109.888554,0,seahorseValley
pth,512,4,101.141930,0,elephantValley
pth,512,4,99.379063,0,elephantValley
pth,512,4,102.292538,0,elephantValley
pth,512,4,101.900816,0,elephantValley
pth,512,4,101.916552,0,elephantValley
pth,512,4,102.246523,0,elephantValley
pth,512,4,100.936413,0,elephantValley
pth,512,4,102.174997,0,elephantValley
pth,512,4,101.475716,0,elephantValley
pth,512,4,102.704763,0,elephantValley
pth,512,4,100.089550,0,elephantValley
pth,512,4,101.220131,0,elephantValley
pth,512,4,223.448753,0,elephantValley
pth,512,4,127.704620,0,elephantValley
pth,512,4,101.687908,0,elephantValley
pth,512,4,100.597858,0,elephantValley
pth,512,4,102.076530,0,elephantValley
pth,512,4,102.253675,0,elephantValley
pth,512,4,99.632502,0,elephantValley
pth,512,4,101.845741,0,elephantValley
pth,512,4,116.250515,0,tripleSpiralValley
pth,512,4,112.613201,0,tripleSpiralValley
pth,512,4,249.855995,0,tripleSpiralValley
pth,512,4,199.320793,0,tripleSpiralValley
pth,512,4,123.571396,0,tripleSpiralValley
pth,512,4,152.907848,0,tripleSpiralValley
pth,512,4,114.800930,0,tripleSpiralValley
pth,512,4,113.759518,0,tripleSpiralValley
pth,512,4,116.253853,0,tripleSpiralValley
pth,512,4,115.761757,0,tripleSpiralValley
pth,512,4,170.794725,0,tripleSpiralValley
pth,512,4,115.832567,0,tripleSpiralValley
pth,512,4,116.462708,0,tripleSpiralValley
pth,512,4,113.252878,0,tripleSpiralValley
pth,512,4,114.053726,0,tripleSpiralValley
pth,512,4,115.081310,0,tripleSpiralValley
pth,512,4,115.472794,0,tripleSpiralValley
pth,512,4,179.220200,0,tripleSpiralValley
pth,512,4,152.969599,0,tripleSpiralValley
pth,512,4,115.739346,0,tripleSpiralValley
pth,1024,4,101.934195,0,full
pth,1024,4,148.119688,0,full
pth,1024,4,102.776527,0,full
pth,1024,4,102.542400,0,full
pth,1024,4,101.539135,0,full
pth,1024,4,101.678610,0,full
pth,1024,4,101.912975,0,full
pth,1024,4,101.492167,0,full
pth,1024,4,101.072788,0,full
pth,1024,4,99.936485,0,full
pth,1024,4,101.886511,0,full
pth,1024,4,101.475239,0,full
pth,1024,4,101.354122,0,full
pth,1024,4,101.707220,0,full
pth,1024,4,101.261854,0,full
pth,1024,4,102.297783,0,full
pth,1024,4,101.711988,0,full
pth,1024,4,102.034569,0,full
pth,1024,4,101.910114,0,full
pth,1024,4,102.539301,0,full
pth,1024,4,666.803598,0,seahorseValley
pth,1024,4,720.612526,0,seahorseValley
pth,1024,4,685.975075,0,seahorseValley
pth,1024,4,724.214077,0,seahorseValley
pth,1024,4,403.531790,0,seahorseValley
pth,1024,4,687.609673,0,seahorseValley
pth,1024,4,687.595844,0,seahorseValley
pth,1024,4,692.558050,0,seahorseValley
pth,1024,4,408.924341,0,seahorseValley
pth,1024,4,405.752659,0,seahorseValley
pth,1024,4,679.133892,0,seahorseValley
pth,1024,4,417.815447,0,seahorseValley
pth,1024,4,695.109606,0,seahorseValley
pth,1024,4,405.221701,0,seahorseValley
pth,1024,4,689.759254,0,seahorseValley
pth,1024,4,482.871532,0,seahorseValley
pth,1024,4,410.089970,0,seahorseValley
pth,1024,4,722.369671,0,seahorseValley
pth,1024,4,406.216145,0,seahorseValley
pth,1024,4,564.229012,0,seahorseValley
pth,1024,4,694.985867,0,elephantValley
pth,1024,4,687.293291,0,elephantValley
pth,1024,4,685.110331,0,elephantValley
pth,1024,4,694.025993,0,elephantValley
pth,1024,4,374.546051,0,elephantValley
pth,1024,4,690.895081,0,elephantValley
pth,1024,4,688.858271,0,elephantValley
pth,1024,4,598.952532,0,elephantValley
pth,1024,4,693.798780,0,elephantValley
pth,1024,4,386.916161,0,elephantValley
pth,1024,4,608.990908,0,elephantValley
pth,1024,4,689.942360,0,elephantValley
pth,1024,4,378.560066,0,elephantValley
pth,1024,4,687.308311,0,elephantValley
pth,1024,4,371.975660,0,elephantValley
pth,1024,4,552.884579,0,elephantValley
pth,1024,4,503.324747,0,elephantValley
pth,1024,4,532.891750,0,elephantValley
pth,1024,4,377.206564,0,elephantValley
pth,1024,4,693.078756,0,elephantValley
pth,1024,4,725.132942,0,tripleSpiralValley
pth,1024,4,717.163563,0,tripleSpiralValley
pth,1024,4,728.672028,0,tripleSpiralValley
pth,1024,4,427.000761,0,tripleSpiralValley
pth,1024,4,435.826302,0,tripleSpiralValley
pth,1024,4,742.911816,0,tripleSpiralValley
pth,1024,4,445.860147,0,tripleSpiralValley
pth,1024,4,726.771832,0,tripleSpiralValley
pth,1024,4,742.334843,0,tripleSpiralValley
pth,1024,4,815.717936,0,tripleSpiralValley
pth,1024,4,729.928732,0,tripleSpiralValley
pth,1024,4,428.582191,0,tripleSpiralValley
pth,1024,4,599.637985,0,tripleSpiralValley
pth,1024,4,747.086763,0,tripleSpiralValley
pth,1024,4,738.659143,0,tripleSpiralValley
pth,1024,4,427.573681,0,tripleSpiralValley
pth,1024,4,914.656878,0,tripleSpiralValley
pth,1024,4,743.879557,0,tripleSpiralValley
pth,1024,4,726.778269,0,tripleSpiralValley
pth,1024,4,487.388611,0,tripleSpiralValley
pth,2048,4,635.020971,0,full
pth,2048,4,694.279671,0,full
pth,2048,4,693.603277,0,full
pth,2048,4,694.350243,0,full
pth,2048,4,377.246141,0,full
pth,2048,4,448.313951,0,full
pth,2048,4,650.327921,0,full
pth,2048,4,692.200661,0,full
pth,2048,4,692.555189,0,full
pth,2048,4,511.177301,0,full
pth,2048,4,376.460314,0,full
pth,2048,4,616.357565,0,full
pth,2048,4,622.607946,0,full
pth,2048,4,547.183514,0,full
pth,2048,4,629.899502,0,full
pth,2048,4,377.000809,0,full
pth,2048,4,693.784952,0,full
pth,2048,4,689.640284,0,full
pth,2048,4,408.719778,0,full
pth,2048,4,693.887234,0,full
pth,2048,4,1919.116259,0,seahorseValley
pth,2048,4,1924.378633,0,seahorseValley
pth,2048,4,1908.652544,0,seahorseValley
pth,2048,4,1938.254356,0,seahorseValley
pth,2048,4,2238.929749,0,seahorseValley
pth,2048,4,1914.787292,0,seahorseValley
pth,2048,4,1611.201763,0,seahorseValley
pth,2048,4,1913.789511,0,seahorseValley
pth,2048,4,1918.420315,0,seahorseValley
pth,2048,4,1908.570528,0,seahorseValley
pth,2048,4,1919.000864,0,seahorseValley
pth,2048,4,2246.320724,0,seahorseValley
pth,2048,4,1913.745403,0,seahorseValley
pth,2048,4,1799.160004,0,seahorseValley
pth,2048,4,1914.202213,0,seahorseValley
pth,2048,4,1794.536829,0,seahorseValley
pth,2048,4,2095.440149,0,seahorseValley
pth,2048,4,1920.665741,0,seahorseValley
pth,2048,4,1915.615797,0,seahorseValley
pth,2048,4,1631.542206,0,seahorseValley
pth,2048,4,2125.521898,0,elephantValley
pth,2048,4,1785.212040,0,elephantValley
pth,2048,4,1817.638636,0,elephantValley
pth,2048,4,1786.773682,0,elephantValley
pth,2048,4,1815.600872,0,elephantValley
pth,2048,4,1540.541649,0,elephantValley
pth,2048,4,1815.778971,0,elephantValley
pth,2048,4,1789.779425,0,elephantValley
pth,2048,4,1785.848379,0,elephantValley
pth,2048,4,1788.555145,0,elephantValley
pth,2048,4,1789.776802,0,elephantValley
pth,2048,4,1560.099363,0,elephantValley
pth,2048,4,1536.701441,0,elephantValley
pth,2048,4,1916.624784,0,elephantValley
pth,2048,4,1849.642754,0,elephantValley
pth,2048,4,1844.676495,0,elephantValley
pth,2048,4,1788.001537,0,elephantValley
pth,2048,4,1785.857201,0,elephantValley
pth,2048,4,1909.252882,0,elephantValley
pth,2048,4,1787.507772,0,elephantValley
pth,2048,4,2002.179623,0,tripleSpiralValley
pth,2048,4,2001.784801,0,tripleSpiralValley
pth,2048,4,2012.449980,0,tripleSpiralValley
pth,2048,4,1923.214674,0,tripleSpiralValley
pth,2048,4,2016.948700,0,tripleSpiralValley
pth,2048,4,2014.225483,0,tripleSpiralValley
pth,2048,4,1682.436228,0,tripleSpiralValley
pth,2048,4,2006.626606,0,tripleSpiralValley
pth,2048,4,2004.374504,0,tripleSpiralValley
pth,2048,4,1939.595222,0,tripleSpiralValley
pth,2048,4,1924.446106,0,tripleSpiralValley
pth,2048,4,2033.028126,0,tripleSpiralValley
pth,2048,4,2008.205891,0,tripleSpiralValley
pth,2048,4,2254.135847,0,tripleSpiralValley
pth,2048,4,1924.290419,0,tripleSpiralValley
pth,2048,4,1951.224327,0,tripleSpiralValley
pth,2048,4,2004.288673,0,tripleSpiralValley
pth,2048,4,2005.867481,0,tripleSpiralValley
pth,2048,4,2017.675400,0,tripleSpiralValley
pth,2048,4,2011.857033,0,tripleSpiralValley
pth,4096,4,1471.588850,0,full
pth,4096,4,1790.280819,0,full
pth,4096,4,1793.280602,0,full
pth,4096,4,1790.504217,0,full
pth,4096,4,1789.008856,0,full
pth,4096,4,1792.180777,0,full
pth,4096,4,1790.629625,0,full
pth,4096,4,1787.445068,0,full
pth,4096,4,1787.972450,0,full
pth,4096,4,1794.047832,0,full
pth,4096,4,1780.055285,0,full
pth,4096,4,1787.100792,0,full
pth,4096,4,1788.283110,0,full
pth,4096,4,1793.356419,0,full
pth,4096,4,1787.292480,0,full
pth,4096,4,1470.341921,0,full
pth,4096,4,1792.610168,0,full
pth,4096,4,1687.061071,0,full
pth,4096,4,1787.512302,0,full
pth,4096,4,1796.292067,0,full
pth,4096,4,6712.897062,0,seahorseValley
pth,4096,4,6714.908361,0,seahorseValley
pth,4096,4,7039.278030,0,seahorseValley
pth,4096,4,6795.143366,0,seahorseValley
pth,4096,4,6796.080112,0,seahorseValley
pth,4096,4,6405.628681,0,seahorseValley
pth,4096,4,6726.180553,0,seahorseValley
pth,4096,4,6827.359438,0,seahorseValley
pth,4096,4,6750.610590,0,seahorseValley
pth,4096,4,6787.858248,0,seahorseValley
pth,4096,4,6693.296671,0,seahorseValley
pth,4096,4,6721.909523,0,seahorseValley
pth,4096,4,6828.709841,0,seahorseValley
pth,4096,4,6685.270548,0,seahorseValley
pth,4096,4,6721.473217,0,seahorseValley
pth,4096,4,6709.984064,0,seahorseValley
pth,4096,4,6511.801958,0,seahorseValley
pth,4096,4,6716.727734,0,seahorseValley
pth,4096,4,6687.062740,0,seahorseValley
pth,4096,4,6813.045740,0,seahorseValley
pth,4096,4,6228.922129,0,elephantValley
pth,4096,4,6412.279367,0,elephantValley
pth,4096,4,6348.346710,0,elephantValley
pth,4096,4,6298.874378,0,elephantValley
pth,4096,4,6211.049557,0,elephantValley
pth,4096,4,6602.940083,0,elephantValley
pth,4096,4,6217.644691,0,elephantValley
pth,4096,4,6664.402008,0,elephantValley
pth,4096,4,6523.251534,0,elephantValley
pth,4096,4,6406.692028,0,elephantValley
pth,4096,4,5993.661404,0,elephantValley
pth,4096,4,6196.494579,0,elephantValley
pth,4096,4,6343.815565,0,elephantValley
pth,4096,4,6249.576807,0,elephantValley
pth,4096,4,6347.013235,0,elephantValley
pth,4096,4,6353.317976,0,elephantValley
pth,4096,4,6313.722610,0,elephantValley
pth,4096,4,6212.057114,0,elephantValley
pth,4096,4,6318.814039,0,elephantValley
pth,4096,4,6248.532772,0,elephantValley
pth,4096,4,6920.917511,0,tripleSpiralValley
pth,4096,4,6761.840343,0,tripleSpiralValley
pth,4096,4,7072.678566,0,tripleSpiralValley
pth,4096,4,7090.982914,0,tripleSpiralValley
pth,4096,4,7094.944000,0,tripleSpiralValley
pth,4096,4,7199.263811,0,tripleSpiralValley
pth,4096,4,6905.349493,0,tripleSpiralValley
pth,4096,4,7066.873550,0,tripleSpiralValley
pth,4096,4,7097.820997,0,tripleSpiralValley
pth,4096,4,7066.790342,0,tripleSpiralValley
pth,4096,4,6833.578825,0,tripleSpiralValley
pth,4096,4,6809.950590,0,tripleSpiralValley
pth,4096,4,6882.614136,0,tripleSpiralValley
pth,4096,4,7194.569111,0,tripleSpiralValley
pth,4096,4,7095.684767,0,tripleSpiralValley
pth,4096,4,7099.777699,0,tripleSpiralValley
pth,4096,4,6881.138563,0,tripleSpiralValley
pth,4096,4,7197.487354,0,tripleSpiralValley
pth,4096,4,7096.809626,0,tripleSpiralValley
pth,4096,4,7093.472481,0,tripleSpiralValley
pth,8192,4,5931.832314,0,full
pth,8192,4,6149.248600,0,full
pth,8192,4,6710.066319,0,full
pth,8192,4,6404.208422,0,full
pth,8192,4,6189.794779,0,full
pth,8192,4,6241.742849,0,full
pth,8192,4,6482.017279,0,full
pth,8192,4,6184.794188,0,full
pth,8192,4,5963.638306,0,full
pth,8192,4,6197.095394,0,full
pth,8192,4,6460.664988,0,full
pth,8192,4,6290.152550,0,full
pth,8192,4,6490.350485,0,full
pth,8192,4,6153.399229,0,full
pth,8192,4,6994.632721,0,full
pth,8192,4,6765.995979,0,full
pth,8192,4,5875.089407,0,full
pth,8192,4,6771.042347,0,full
pth,8192,4,6375.597954,0,full
pth,8192,4,6192.118883,0,full
pth,8192,4,26029.073000,0,seahorseValley
pth,8192,4,25694.687843,0,seahorseValley
pth,8192,4,26787.926912,0,seahorseValley
pth,8192,4,25966.006517,0,seahorseValley
pth,8192,4,25668.642759,0,seahorseValley
pth,8192,4,26254.169703,0,seahorseValley
pth,8192,4,25742.135763,0,seahorseValley
pth,8192,4,26179.784298,0,seahorseValley
pth,8192,4,25652.223825,0,seahorseValley
pth,8192,4,25687.143326,0,seahorseValley
pth,8192,4,26423.789978,0,seahorseValley
pth,8192,4,25804.880142,0,seahorseValley
pth,8192,4,25952.148438,0,seahorseValley
pth,8192,4,26027.600288,0,seahorseValley
pth,8192,4,26270.350695,0,seahorseValley
pth,8192,4,26098.963737,0,seahorseValley
pth,8192,4,25678.192854,0,seahorseValley
pth,8192,4,25698.252916,0,seahorseValley
pth,8192,4,26359.663010,0,seahorseValley
pth,8192,4,25584.674358,0,seahorseValley
pth,8192,4,24078.806400,0,elephantValley
pth,8192,4,23784.705639,0,elephantValley
pth,8192,4,25042.340755,0,elephantValley
pth,8192,4,24114.753485,0,elephantValley
pth,8192,4,23978.310347,0,elephantValley
pth,8192,4,24233.590364,0,elephantValley
pth,8192,4,24279.143333,0,elephantValley
pth,8192,4,24162.311792,0,elephantValley
pth,8192,4,24480.103254,0,elephantValley
pth,8192,4,23986.419678,0,elephantValley
pth,8192,4,24360.569239,0,elephantValley
pth,8192,4,24263.762474,0,elephantValley
pth,8192,4,24313.325405,0,elephantValley
pth,8192,4,24157.462358,0,elephantValley
pth,8192,4,24245.166063,0,elephantValley
pth,8192,4,24447.449446,0,elephantValley
pth,8192,4,24048.027754,0,elephantValley
pth,8192,4,24441.082954,0,elephantValley
pth,8192,4,24283.451557,0,elephantValley
pth,8192,4,24438.067913,0,elephantValley
pth,8192,4,27854.706526,0,tripleSpiralValley
pth,8192,4,27330.309153,0,tripleSpiralValley
pth,8192,4,27616.599083,0,tripleSpiralValley
pth,8192,4,27613.227844,0,tripleSpiralValley
pth,8192,4,27458.589315,0,tripleSpiralValley
pth,8192,4,27063.622236,0,tripleSpiralValley
pth,8192,4,27877.226830,0,tripleSpiralValley
pth,8192,4,27442.730665,0,tripleSpiralValley
pth,8192,4,27443.894148,0,tripleSpiralValley
pth,8192,4,27197.693348,0,tripleSpiralValley
pth,8192,4,27078.762054,0,tripleSpiralValley
pth,8192,4,27430.096865,0,tripleSpiralValley
pth,8192,4,27446.610928,0,tripleSpiralValley
pth,8192,4,27435.849428,0,tripleSpiralValley
pth,8192,4,27132.330656,0,tripleSpiralValley
pth,8192,4,27441.515207,0,tripleSpiralValley
pth,8192,4,27414.350986,0,tripleSpiralValley
pth,8192,4,27766.745329,0,tripleSpiralValley
pth,8192,4,27364.510059,0,tripleSpiralValley
pth,8192,4,27423.984051,0,tripleSpiralValley
pth,16,8,0.939369,0,full
pth,16,8,1.388788,0,full
pth,16,8,0.852346,0,full
pth,16,8,1.605034,0,full
pth,16,8,1.552105,0,full
pth,16,8,1.377583,0,full
pth,16,8,1.774788,0,full
pth,16,8,1.355171,0,full
pth,16,8,1.494884,0,full
pth,16,8,1.020908,0,full
pth,16,8,1.811028,0,full
pth,16,8,1.364708,0,full
pth,16,8,1.608610,0,full
pth,16,8,1.532316,0,full
pth,16,8,0.918865,0,full
pth,16,8,1.461744,0,full
pth,16,8,1.442671,0,full
pth,16,8,1.007795,0,full
pth,16,8,1.359224,0,full
pth,16,8,1.072884,0,full
pth,16,8,1.293182,0,seahorseValley
pth,16,8,1.302481,0,seahorseValley
pth,16,8,1.036882,0,seahorseValley
pth,16,8,1.525879,0,seahorseValley
pth,16,8,1.078844,0,seahorseValley
pth,16,8,1.338959,0,seahorseValley
pth,16,8,1.271486,0,seahorseValley
pth,16,8,1.582146,0,seahorseValley
pth,16,8,1.059771,0,seahorseValley
pth,16,8,1.111269,0,seahorseValley
pth,16,8,1.199722,0,seahorseValley
pth,16,8,1.513243,0,seahorseValley
pth,16,8,1.194954,0,seahorseValley
pth,16,8,0.747919,0,seahorseValley
pth,16,8,1.058340,0,seahorseValley
pth,16,8,1.680136,0,seahorseValley
pth,16,8,1.201630,0,seahorseValley
pth,16,8,3.328800,0,seahorseValley
pth,16,8,1.116753,0,seahorseValley
pth,16,8,1.467943,0,seahorseValley
pth,16,8,1.102448,0,elephantValley
pth,16,8,1.046896,0,elephantValley
pth,16,8,1.224041,0,elephantValley
pth,16,8,1.078844,0,elephantValley
pth,16,8,1.093626,0,elephantValley
pth,16,8,1.151800,0,elephantValley
pth,16,8,1.200438,0,elephantValley
pth,16,8,1.034737,0,elephantValley
pth,16,8,1.056194,0,elephantValley
pth,16,8,0.969648,0,elephantValley
pth,16,8,1.050234,0,elephantValley
pth,16,8,1.600742,0,elephantValley
pth,16,8,1.044035,0,elephantValley
pth,16,8,1.015186,0,elephantValley
pth,16,8,1.030207,0,elephantValley
pth,16,8,1.600742,0,elephantValley
pth,16,8,1.065493,0,elephantValley
pth,16,8,1.050949,0,elephantValley
pth,16,8,1.072407,0,elephantValley
pth,16,8,1.059055,0,elephantValley
pth,16,8,1.074553,0,tripleSpiralValley
pth,16,8,2.681494,0,tripleSpiralValley
pth,16,8,1.310587,0,tripleSpiralValley
pth,16,8,1.299143,0,tripleSpiralValley
pth,16,8,1.157284,0,tripleSpiralValley
pth,16,8,1.036167,0,tripleSpiralValley
pth,16,8,1.034021,0,tripleSpiralValley
pth,16,8,1.375914,0,tripleSpiralValley
pth,16,8,1.014948,0,tripleSpiralValley
pth,16,8,1.106501,0,tripleSpiralValley
pth,16,8,0.852585,0,tripleSpiralValley
pth,16,8,2.285480,0,tripleSpiralValley
pth,16,8,1.267195,0,tripleSpiralValley
pth,16,8,1.056433,0,tripleSpiralValley
pth,16,8,1.624823,0,tripleSpiralValley
pth,16,8,1.051188,0,tripleSpiralValley
pth,16,8,0.963926,0,tripleSpiralValley
pth,16,8,1.203537,0,tripleSpiralValley
pth,16,8,0.980139,0,tripleSpiralValley
pth,16,8,0.962973,0,tripleSpiralValley
pth,32,8,1.631021,0,full
pth,32,8,0.829697,0,full
pth,32,8,1.518250,0,full
pth,32,8,1.320362,0,full
pth,32,8,1.566172,0,full
pth,32,8,1.426458,0,full
pth,32,8,1.414061,0,full
pth,32,8,0.830412,0,full
pth,32,8,1.428127,0,full
pth,32,8,0.934601,0,full
pth,32,8,1.684666,0,full
pth,32,8,1.468182,0,full
pth,32,8,0.961781,0,full
pth,32,8,1.429319,0,full
pth,32,8,0.844479,0,full
pth,32,8,1.425743,0,full
pth,32,8,1.493454,0,full
pth,32,8,1.442432,0,full
pth,32,8,1.914024,0,full
pth,32,8,1.235247,0,full
pth,32,8,1.452684,0,seahorseValley
pth,32,8,1.503468,0,seahorseValley
pth,32,8,1.475334,0,seahorseValley
pth,32,8,1.603603,0,seahorseValley
pth,32,8,1.522303,0,seahorseValley
pth,32,8,1.493454,0,seahorseValley
pth,32,8,1.475573,0,seahorseValley
pth,32,8,1.460314,0,seahorseValley
pth,32,8,1.461267,0,seahorseValley
pth,32,8,1.493216,0,seahorseValley
pth,32,8,1.441240,0,seahorseValley
pth,32,8,1.421213,0,seahorseValley
pth,32,8,1.425028,0,seahorseValley
pth,32,8,1.466990,0,seahorseValley
pth,32,8,1.537800,0,seahorseValley
pth,32,8,0.950813,0,seahorseValley
pth,32,8,0.936985,0,seahorseValley
pth,32,8,1.466751,0,seahorseValley
pth,32,8,1.515627,0,seahorseValley
pth,32,8,1.023293,0,seahorseValley
pth,32,8,1.277208,0,elephantValley
pth,32,8,1.089811,0,elephantValley
pth,32,8,1.209021,0,elephantValley
pth,32,8,1.335382,0,elephantValley
pth,32,8,1.481533,0,elephantValley
pth,32,8,1.272678,0,elephantValley
pth,32,8,1.530886,0,elephantValley
pth,32,8,1.422882,0,elephantValley
pth,32,8,1.417160,0,elephantValley
pth,32,8,1.466751,0,elephantValley
pth,32,8,1.368046,0,elephantValley
pth,32,8,1.428366,0,elephantValley
pth,32,8,1.333475,0,elephantValley
pth,32,8,1.467943,0,elephantValley
pth,32,8,1.378059,0,elephantValley
pth,32,8,1.369715,0,elephantValley
pth,32,8,1.471758,0,elephantValley
pth,32,8,1.375675,0,elephantValley
pth,32,8,0.998735,0,elephantValley
pth,32,8,1.009941,0,elephantValley
pth,32,8,1.151085,0,tripleSpiralValley
pth,32,8,1.570225,0,tripleSpiralValley
pth,32,8,1.508951,0,tripleSpiralValley
pth,32,8,1.664162,0,tripleSpiralValley
pth,32,8,1.242876,0,tripleSpiralValley
pth,32,8,1.366377,0,tripleSpiralValley
pth,32,8,1.583338,0,tripleSpiralValley
pth,32,8,1.512766,0,tripleSpiralValley
pth,32,8,1.541376,0,tripleSpiralValley
pth,32,8,1.493931,0,tripleSpiralValley
pth,32,8,1.574039,0,tripleSpiralValley
pth,32,8,1.632929,0,tripleSpiralValley
pth,32,8,1.575708,0,tripleSpiralValley
pth,32,8,1.523018,0,tripleSpiralValley
pth,32,8,1.513958,0,tripleSpiralValley
pth,32,8,1.425505,0,tripleSpiralValley
pth,32,8,1.541615,0,tripleSpiralValley
pth,32,8,1.521111,0,tripleSpiralValley
pth,32,8,0.975132,0,tripleSpiralValley
pth,32,8,1.140356,0,tripleSpiralValley
pth,64,8,2.004623,0,full
pth,64,8,1.320124,0,full
pth,64,8,1.301050,0,full
pth,64,8,1.232147,0,full
pth,64,8,1.293659,0,full
pth,64,8,1.304150,0,full
pth,64,8,1.256227,0,full
pth,64,8,1.370192,0,full
pth,64,8,1.349926,0,full
pth,64,8,1.360416,0,full
pth,64,8,1.259565,0,full
pth,64,8,1.352310,0,full
pth,64,8,1.350880,0,full
pth,64,8,1.336336,0,full
pth,64,8,1.307964,0,full
pth,64,8,1.274109,0,full
pth,64,8,1.041412,0,full
pth,64,8,1.332045,0,full
pth,64,8,1.188755,0,full
pth,64,8,1.378775,0,full
pth,64,8,2.443552,0,seahorseValley
pth,64,8,2.410650,0,seahorseValley
pth,64,8,2.388239,0,seahorseValley
pth,64,8,2.414703,0,seahorseValley
pth,64,8,2.411604,0,seahorseValley
pth,64,8,2.409697,0,seahorseValley
pth,64,8,2.451897,0,seahorseValley
pth,64,8,2.424479,0,seahorseValley
pth,64,8,2.435446,0,seahorseValley
pth,64,8,2.453327,0,seahorseValley
pth,64,8,2.437115,0,seahorseValley
pth,64,8,2.381086,0,seahorseValley
pth,64,8,2.430677,0,seahorseValley
pth,64,8,2.453327,0,seahorseValley
pth,64,8,2.407074,0,seahorseValley
pth,64,8,2.398968,0,seahorseValley
pth,64,8,2.420425,0,seahorseValley
pth,64,8,2.423048,0,seahorseValley
pth,64,8,2.413988,0,seahorseValley
pth,64,8,2.416372,0,seahorseValley
pth,64,8,2.404213,0,elephantValley
pth,64,8,2.457857,0,elephantValley
pth,64,8,2.585888,0,elephantValley
pth,64,8,2.575159,0,elephantValley
pth,64,8,2.399683,0,elephantValley
pth,64,8,2.533197,0,elephantValley
pth,64,8,2.758503,0,elephantValley
pth,64,8,2.426863,0,elephantValley
pth,64,8,2.462149,0,elephantValley
pth,64,8,2.579689,0,elephantValley
pth,64,8,2.554178,0,elephantValley
pth,64,8,2.540588,0,elephantValley
pth,64,8,2.539873,0,elephantValley
pth,64,8,2.515316,0,elephantValley
pth,64,8,2.624989,0,elephantValley
pth,64,8,2.425194,0,elephantValley
pth,64,8,2.451897,0,elephantValley
pth,64,8,2.471924,0,elephantValley
pth,64,8,2.701044,0,elephantValley
pth,64,8,2.420664,0,elephantValley
pth,64,8,2.678156,0,tripleSpiralValley
pth,64,8,3.956795,0,tripleSpiralValley
pth,64,8,2.673388,0,tripleSpiralValley
pth,64,8,2.577782,0,tripleSpiralValley
pth,64,8,2.504349,0,tripleSpiralValley
pth,64,8,2.717257,0,tripleSpiralValley
pth,64,8,2.668858,0,tripleSpiralValley
pth,64,8,2.671957,0,tripleSpiralValley
pth,64,8,2.699614,0,tripleSpiralValley
pth,64,8,2.687693,0,tripleSpiralValley
pth,64,8,2.695322,0,tripleSpiralValley
pth,64,8,2.742290,0,tripleSpiralValley
pth,64,8,2.674580,0,tripleSpiralValley
pth,64,8,2.686262,0,tripleSpiralValley
pth,64,8,2.615690,0,tripleSpiralValley
pth,64,8,2.683163,0,tripleSpiralValley
pth,64,8,2.672195,0,tripleSpiralValley
pth,64,8,2.676487,0,tripleSpiralValley
pth,64,8,2.780676,0,tripleSpiralValley
pth,64,8,2.662182,0,tripleSpiralValley
pth,128,8,3.727198,0,full
pth,128,8,3.762007,0,full
pth,128,8,3.681183,0,full
pth,128,8,3.740311,0,full
pth,128,8,3.730774,0,full
pth,128,8,3.729582,0,full
pth,128,8,3.742218,0,full
pth,128,8,3.810644,0,full
pth,128,8,3.720760,0,full
pth,128,8,3.723145,0,full
pth,128,8,3.707409,0,full
pth,128,8,3.363609,0,full
pth,128,8,3.748894,0,full
pth,128,8,3.745079,0,full
pth,128,8,3.735065,0,full
pth,128,8,3.647327,0,full
pth,128,8,3.737211,0,full
pth,128,8,3.714800,0,full
pth,128,8,3.730774,0,full
pth,128,8,3.725290,0,full
pth,128,8,8.832693,0,seahorseValley
pth,128,8,8.660793,0,seahorseValley
pth,128,8,7.658720,0,seahorseValley
pth,128,8,8.860588,0,seahorseValley
pth,128,8,8.782625,0,seahorseValley
pth,128,8,8.826256,0,seahorseValley
pth,128,8,6.879091,0,seahorseValley
pth,128,8,8.552551,0,seahorseValley
pth,128,8,8.475065,0,seahorseValley
pth,128,8,8.514404,0,seahorseValley
pth,128,8,8.020163,0,seahorseValley
pth,128,8,8.794546,0,seahorseValley
pth,128,8,8.758545,0,seahorseValley
pth,128,8,8.790255,0,seahorseValley
pth,128,8,8.773804,0,seahorseValley
pth,128,8,8.766890,0,seahorseValley
pth,128,8,7.941008,0,seahorseValley
pth,128,8,8.753300,0,seahorseValley
pth,128,8,8.487701,0,seahorseValley
